query_id,query_text,raw_response,parsed_prediction,api_status,parse_status,validation_status,attempts,latency_seconds,attempt_latencies,prompt_tokens,completion_tokens,total_tokens,first_attempt_success,final_error_type,attempt_log,model_name,prompt_version,run_timestamp
UQ0134,요즘은 어떤 향수가 인기가 많냐?,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""요즘 인기 있는 향수 추천""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""요즘 인기 있는 향수 추천""]}",success,success,success,1,1.810605499893427,[1.8096889001317322],632.0,79.0,711.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.8096889001317322,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0135,SNS에서 인기 많은 남자 향수는 어떤게 있니,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [
      ""male""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""SNS에서 인기 많은 남자 향수 추천""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[""male""]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""SNS에서 인기 많은 남자 향수 추천""]}",success,success,success,1,1.599049299955368,[1.5976149002090096],634.0,87.0,721.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.5976149002090096,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0136,겨울용 남자 향수가 필요한데 남들이 잘 안쓰는 독특한걸 찾고 싶어,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [
      ""winter""
    ],
    ""daypart"": [],
    ""gender"": [
      ""male""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""남들이 잘 안쓰는 독특한 향을 원함"",
    ""겨울용 남자 향수 필요""
  ]
}","{""scent_preference"":[],""context"":{""season"":[""winter""],""daypart"":[],""gender"":[""male""]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""남들이 잘 안쓰는 독특한 향을 원함"",""겨울용 남자 향수 필요""]}",success,success,success,1,2.385012299986556,[2.3837084998376667],644.0,108.0,752.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":2.3837084998376667,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0137,그린 노트나 허브 향 나는 향수 추천해 줄래?,"{
  ""scent_preference"": [""green notes"", ""herbal""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"":[""green notes"",""herbal""],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[]}",success,success,success,1,1.5347419998142868,[1.5335402998607606],637.0,64.0,701.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.5335402998607606,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0138,향이 오래가는 남자 향수 골라줘봐라,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [""male""]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": ""HIGH""
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[""male""]},""performance"":{""intensity"":"""",""longevity"":""HIGH""},""avoid"":[],""additional_requirements"":[]}",success,success,success,1,1.4203432998619974,[1.419535299995914],634.0,71.0,705.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.419535299995914,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0139,은은한 스모키함이나 가죽 향이 감도는 시크한 느낌의 남자 향수 찾아줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [
      ""male""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""은은한 스모키함"",
    ""가죽 향이 감도는"",
    ""시크한 느낌"",
    ""남자 향수""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[""male""]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""은은한 스모키함"",""가죽 향이 감도는"",""시크한 느낌"",""남자 향수""]}",success,success,success,1,1.6085280999541283,[1.6076888998504728],647.0,109.0,756.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.6076888998504728,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0140,중성적인 향수에는 뭐가 있을까?,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [
      ""neuter""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""중성적인 향수 추천""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[""neuter""]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""중성적인 향수 추천""]}",success,success,success,1,2.2490084001328796,[2.2482942000497133],632.0,85.0,717.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":2.2482942000497133,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0141,"남친한테 향수 선물할 건데, 제일 유명한 남자 향수로 5개 정도 추천해줘","{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [
      ""male""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""남자 향수 선물"",
    ""제일 유명한 남자 향수"",
    ""5개 정도 추천""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[""male""]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""남자 향수 선물"",""제일 유명한 남자 향수"",""5개 정도 추천""]}",success,success,success,1,1.8340809000656009,[1.8332883999682963],649.0,102.0,751.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.8332883999682963,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0142,밀폐된 공간에서 써도 안 어지러울만한 거 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""밀폐된 공간에서 사용해도 어지럽지 않을 만한 향을 원함""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""밀폐된 공간에서 사용해도 어지럽지 않을 만한 향을 원함""]}",success,success,success,1,1.4685090999118984,[1.4675797000527382],640.0,91.0,731.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.4675797000527382,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0143,카리스마 있어보이는 딱딱한 향수 근데 여자걸로 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [
      ""female""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""카리스마 있어보이는"",
    ""딱딱한 느낌""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[""female""]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""카리스마 있어보이는"",""딱딱한 느낌""]}",success,success,success,1,1.5352012999355793,[1.533972900127992],642.0,93.0,735.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.533972900127992,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0144,한 5만원 이내로 살 수 있는데 백화점 향수 느낌 나는 거,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""5만원 이내"",
    ""백화점 향수 느낌""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""5만원 이내"",""백화점 향수 느낌""]}",success,success,success,1,2.1417527000885457,[2.140915500000119],639.0,85.0,724.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":2.140915500000119,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0145,천연 향신료 사용하는 성분 좋은 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""천연 향신료를 사용하는 성분 좋은 향수 추천""]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""천연 향신료를 사용하는 성분 좋은 향수 추천""]}",success,success,success,1,1.3863725999835879,[1.3855091000441462],635.0,81.0,716.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.3855091000441462,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0146,가격 상관 없음. 리한나가 쓰는 향수 갖고싶어,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""가격 상관 없음"",
    ""리한나가 쓰는 향수""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""가격 상관 없음"",""리한나가 쓰는 향수""]}",success,success,success,1,1.5343851000070572,[1.533068099990487],638.0,87.0,725.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.533068099990487,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0147,지속력은 길었으면 좋겠는데 향이 멀리까지 퍼지는 건 싫어. 그런 향수 있어?,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": ""HIGH""
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""향이 멀리까지 퍼지는 것(확산/향의 강한 퍼짐)은 싫음""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""HIGH""},""avoid"":[],""additional_requirements"":[""향이 멀리까지 퍼지는 것(확산/향의 강한 퍼짐)은 싫음""]}",success,success,success,1,7.153692400082946,[7.152300599962473],649.0,97.0,746.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":7.152300599962473,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0148,"향추 추천해줘. 달콤한 향은 좋은데, 바닐라는 싫어.","{
  ""scent_preference"": [
    ""sweet""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""Vanilla""
  ],
  ""additional_requirements"": []
}","{""scent_preference"":[""sweet""],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[""Vanilla""],""additional_requirements"":[]}",success,success,success,1,1.946922600036487,[1.9458047000225633],644.0,80.0,724.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.9458047000225633,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0149,"시원한 향은 좋은데, 남자 스킨 냄새는 진짜 별로야. 안 그런 거 있어?","{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""male skin scent""
  ],
  ""additional_requirements"": [
    ""시원한 향을 선호"",
    ""남자 스킨 냄새는 피하고 싶음"",
    ""안 그런(남자 스킨 냄새가 아닌) 향이 있는지 문의""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[""male skin scent""],""additional_requirements"":[""시원한 향을 선호"",""남자 스킨 냄새는 피하고 싶음"",""안 그런(남자 스킨 냄새가 아닌) 향이 있는지 문의""]}",success,success,success,1,1.9992821998894215,[1.9981685001403093],648.0,123.0,771.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.9981685001403093,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0150,우디 향 좋아하는데 무겁거나 중후한 건 싫어. 추천 좀.,"{
  ""scent_preference"": [""woody""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [""heavy"", ""heavy and mature""],
  ""additional_requirements"": [""우디 향 선호"", ""무겁거나 중후한 느낌은 싫음"", ""추천 요청""]
}","{""scent_preference"":[""woody""],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[""heavy"",""heavy and mature""],""additional_requirements"":[""우디 향 선호"",""무겁거나 중후한 느낌은 싫음"",""추천 요청""]}",success,success,success,1,1.8413486999925226,[1.840024100150913],641.0,90.0,731.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.840024100150913,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0151,"꽃향은 좋은데, 화장품 냄새 같은 꽃향은 싫음.","{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""cosmetic-smelling floral""
  ],
  ""additional_requirements"": [
    ""floral is okay, but not the kind that smells like cosmetics""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[""cosmetic-smelling floral""],""additional_requirements"":[""floral is okay, but not the kind that smells like cosmetics""]}",success,success,success,1,1.6473728001583368,[1.6462143000680953],641.0,95.0,736.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.6462143000680953,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
